9000	642	60	300	4	25	18	839	2.92376	3	1	0	6	0.166667	6	0.166667	1	0	0	0	0	0.02	-1.69897
9000	167	70	300	4	25	18	5130	3.71012	4	1	0	4	0.25	4	0.25	1	0.02	-1.69897	0.01	-2	0.05	-1.30103
9000	218	70	300	4	25	18	673	2.82802	3	1	0	8	0.125	8	0.125	1	0	0	0	0	0.01	-2
9000	444	70	300	4	25	18	1605	3.20548	4	1	0	5	0.2	5	0.2	1	0.01	-2	0	0	0.02	-1.69897
9000	565	70	300	4	25	18	2660	3.42488	4	1	0	5	0.2	5	0.2	1	0.01	-2	0	0	0.03	-1.52288
9000	650	70	300	4	25	18	3563	3.55182	4	1	0	5	0.2	5	0.2	1	0.01	-2	0	0	0.05	-1.30103
9000	656	70	300	4	25	18	2535	3.40398	4	1	0	6	0.166667	6	0.166667	1	0.01	-2	0	0	0.02	-1.69897
9000	2	80	300	4	25	18	12095	4.08261	5	1	0	4	0.25	4	0.25	1	0.09	-1.04576	0.01	-2	0.09	-1.04576
9000	19	80	300	4	25	18	5720	3.7574	4	1	0	4	0.25	4	0.25	1	0.02	-1.69897	0.01	-2	0.05	-1.30103
9000	26	80	300	4	25	18	3391	3.53033	4	1	0	5	0.2	5	0.2	1	0.01	-2	0.01	-2	0.03	-1.52288
9000	60	80	300	4	25	18	10799	4.03338	5	1	0	4	0.25	4	0.25	1	0.05	-1.30103	0.01	-2	0.11	-0.958607
9000	80	80	300	4	25	18	3327	3.52205	4	1	0	7	0.142857	7	0.142857	1	0.01	-2	0	0	0.04	-1.39794
9000	92	80	300	4	25	18	5939	3.77371	4	1	0	5	0.2	5	0.2	1	0.03	-1.52288	0	0	0.06	-1.22185
9000	196	80	300	4	25	18	12595	4.1002	5	1	0	3	0.333333	3	0.333333	1	0.07	-1.1549	0.01	-2	0.13	-0.886057
9000	348	80	300	4	25	18	1541	3.1878	4	1	0	6	0.166667	6	0.166667	1	0	0	0.01	-2	0.01	-2
9000	399	80	300	4	25	18	6921	3.84017	4	1	0	5	0.2	5	0.2	1	0.04	-1.39794	0	0	0.07	-1.1549
9000	541	80	300	4	25	18	4211	3.62439	4	1	0	6	0.166667	6	0.166667	1	0.02	-1.69897	0	0	0.04	-1.39794
9000	542	80	300	4	25	18	6024	3.77988	4	1	0	5	0.2	5	0.2	1	0.02	-1.69897	0.01	-2	0.05	-1.30103
9000	652	80	300	4	25	18	1753	3.24378	4	1	0	5	0.2	5	0.2	1	0.01	-2	0	0	0.02	-1.69897
9000	780	80	300	4	25	18	5535	3.74312	4	1	0	4	0.25	4	0.25	1	0.02	-1.69897	0.01	-2	0.05	-1.30103
9000	879	80	300	4	25	18	1944	3.2887	4	1	0	6	0.166667	6	0.166667	1	0.01	-2	0	0	0.02	-1.69897
9000	73	90	300	4	25	18	8511	3.92998	4	1	0	4	0.25	4	0.25	1	0.04	-1.39794	0.01	-2	0.28	-0.552842
9000	126	90	300	4	25	18	3444	3.53706	4	1	0	4	0.25	4	0.25	1	0.02	-1.69897	0.01	-2	0.02	-1.69897
9000	207	90	300	4	25	18	5694	3.75542	4	1	0	5	0.2	5	0.2	1	0.03	-1.52288	0.01	-2	0.22	-0.657577
9000	208	90	300	4	25	18	25397	4.40478	5	1	0	3	0.333333	3	0.333333	1	0.16	-0.79588	0.03	-1.52288	0.35	-0.455932
9000	214	90	300	4	25	18	2111	3.32449	4	1	0	6	0.166667	6	0.166667	1	0.02	-1.69897	0	0	0.02	-1.69897
9000	225	90	300	4	25	18	3093	3.49038	4	1	0	5	0.2	5	0.2	1	0.02	-1.69897	0	0	0.04	-1.39794
9000	391	90	300	4	25	18	4137	3.61669	4	1	0	4	0.25	4	0.25	1	0.05	-1.30103	0	0	0.05	-1.30103
9000	407	90	300	4	25	18	7986	3.90233	4	1	0	4	0.25	4	0.25	1	0.04	-1.39794	0	0	0.07	-1.1549
9000	417	90	300	4	25	18	14592	4.16411	5	1	0	3	0.333333	3	0.333333	1	0.09	-1.04576	0.03	-1.52288	0.49	-0.309804
9000	478	90	300	4	25	18	11011	4.04183	5	1	0	5	0.2	5	0.2	1	0.06	-1.22185	0.01	-2	0.12	-0.920819
9000	523	90	300	4	25	18	17279	4.23752	5	1	0	4	0.25	4	0.25	1	0.08	-1.09691	0.02	-1.69897	0.13	-0.886057
9000	554	90	300	4	25	18	18469	4.26644	5	1	0	3	0.333333	3	0.333333	1	0.11	-0.958607	0.02	-1.69897	0.17	-0.769551
9000	847	90	300	4	25	18	4277	3.63114	4	1	0	6	0.166667	6	0.166667	1	0.02	-1.69897	0	0	0.07	-1.1549
9000	939	90	300	4	25	18	3455	3.53845	4	1	0	4	0.25	4	0.25	1	0.02	-1.69897	0	0	0.03	-1.52288
9000	304	100	300	4	25	18	4793	3.68061	4	1	0	4	0.25	4	0.25	1	0.03	-1.52288	0	0	0.05	-1.30103
9000	366	100	300	4	25	18	5440	3.7356	4	1	0	5	0.2	5	0.2	1	0.02	-1.69897	0	0	0.05	-1.30103
9000	487	100	300	4	25	18	5111	3.70851	4	1	0	4	0.25	4	0.25	1	0.02	-1.69897	0.01	-2	0.05	-1.30103
9000	602	100	300	4	25	18	8281	3.91808	4	1	0	5	0.2	5	0.2	1	0.04	-1.39794	0.01	-2	0.08	-1.09691
