7000	2	70	300	4	25	22	11047	0	0	7	7	1	0.13	0.01	0	0
7000	4	70	300	4	25	23	1516	0	0	9	9	1	0.01	0	0	0
7000	5	70	300	4	25	24	4078	0	0	14	14	1	0.02	0.01	0	0
7000	6	70	300	4	25	16	1671	0	0	5	5	1	0.01	0	0	0
7000	7	70	300	4	25	20	1678	0	0	6	6	1	0.02	0	0	0
7000	8	70	300	4	25	42	111037	0	0	19	19	1	1.18	0.17	0	0
7000	9	70	300	4	25	24	8552	0	0	7	7	1	0.08	0.01	0	0
7000	10	70	300	4	25	14	570	0	0	5	5	1	0	0	0	0
7000	11	70	300	4	25	25	6009	0	0	9	9	1	0.04	0	0	0
7000	12	70	300	4	25	17	5160	0	0	3	3	1	0.03	0	0	0
7000	13	70	300	4	25	24	39041	0	0	7	7	1	0.38	0.03	0	0
7000	14	70	300	4	25	27	24299	0	0	9	9	1	0.3	0.02	0	0
7000	15	70	300	4	25	21	6406	0	0	6	6	1	0.05	0.01	0	0
7000	16	70	300	4	25	16	2408	0	0	4	4	1	0.01	0	0	0
7000	19	70	300	4	25	26	9947	0	0	10	10	1	0.05	0.02	0	0
7000	20	70	300	4	25	19	2201	0	0	7	7	1	0.01	0	0	0
7000	21	70	300	4	25	20	2771	0	0	6	6	1	0.02	0	0	0
7000	22	70	300	4	25	26	19947	0	0	9	9	1	0.13	0.03	0	0
7000	26	70	300	4	25	13	503	0	0	6	6	1	0	0	0	0
7000	27	70	300	4	25	27	1316	0	0	17	17	1	0.01	0	0	0
7000	29	70	300	4	25	21	7131	0	0	5	5	1	0.05	0.01	0	0
7000	30	70	300	4	25	29	39345	0	0	7	7	1	0.29	0.05	0	0
7000	31	70	300	4	25	18	998	0	0	5	5	1	0.01	0	0	0
7000	32	70	300	4	25	27	1938	0	0	10	10	1	0.01	0	0	0
7000	33	70	300	4	25	24	9732	0	0	9	9	1	0.07	0.01	0	0
7000	35	70	300	4	25	29	17193	0	0	10	10	1	0.19	0.03	0	0
7000	36	70	300	4	25	20	2281	0	0	7	7	1	0.01	0	0	0
7000	37	70	300	4	25	25	5315	0	0	7	7	1	0.04	0.01	0	0
7000	38	70	300	4	25	14	255	0	0	6	6	1	0	0	0	0
7000	39	70	300	4	25	25	162238	0	0	5	5	1	0.96	0.32	0	0
7000	40	70	300	4	25	20	6628	0	0	5	5	1	0.03	0.01	0	0
7000	41	70	300	4	25	15	792	0	0	5	5	1	0	0	0	0
7000	45	70	300	4	25	27	36741	0	0	8	8	1	0.21	0.05	0	0
7000	46	70	300	4	25	10	359	0	0	2	2	1	0	0	0	0
7000	48	70	300	4	25	15	2388	0	0	3	3	1	0.01	0	0	0
7000	50	70	300	4	25	34	34546	0	0	11	11	1	0.59	0.05	0	0
7000	51	70	300	4	25	16	2047	0	0	7	7	1	0.01	0	0	0
7000	53	70	300	4	25	23	3933	0	0	11	11	1	0.02	0	0	0
7000	54	70	300	4	25	21	3964	0	0	6	6	1	0.03	0.01	0	0
7000	56	70	300	4	25	27	21490	0	0	8	8	1	0.23	0.02	0	0
7000	57	70	300	4	25	16	2399	0	0	5	5	1	0.03	0	0	0
7000	58	70	300	4	25	17	1439	0	0	6	6	1	0.01	0	0	0
7000	59	70	300	4	25	19	2666	0	0	5	5	1	0.01	0.01	0	0
7000	60	70	300	4	25	24	13503	0	0	7	7	1	0.07	0.01	0	0
7000	62	70	300	4	25	20	3002	0	0	6	6	1	0.02	0	0	0
7000	65	70	300	4	25	19	1950	0	0	5	5	1	0.01	0	0	0
7000	66	70	300	4	25	19	7006	0	0	4	4	1	0.04	0	0	0
7000	68	70	300	4	25	16	4795	0	0	4	4	1	0.02	0	0	0
7000	70	70	300	4	25	15	495	0	0	6	6	1	0	0	0	0
7000	72	70	300	4	25	11	239	0	0	4	4	1	0	0	0	0
7000	74	70	300	4	25	14	318	0	0	6	6	1	0	0	0	0
7000	77	70	300	4	25	18	6047	0	0	6	6	1	0.04	0.01	0	0
7000	79	70	300	4	25	19	2747	0	0	6	6	1	0.02	0	0	0
7000	82	70	300	4	25	22	17613	0	0	5	5	1	0.12	0.03	0	0
7000	84	70	300	4	25	24	5541	0	0	8	8	1	0.03	0	0	0
7000	86	70	300	4	25	15	1671	0	0	6	6	1	0.01	0	0	0
7000	87	70	300	4	25	22	37562	0	0	7	7	1	0.2	0.04	0	0
7000	89	70	300	4	25	21	20825	0	0	5	5	1	0.11	0.04	0	0
7000	90	70	300	4	25	23	3296	0	0	10	10	1	0.01	0.01	0	0
7000	93	70	300	4	25	13	715	0	0	3	3	1	0	0	0	0
7000	94	70	300	4	25	21	5221	0	0	5	5	1	0.03	0.01	0	0
7000	95	70	300	4	25	24	5589	0	0	11	11	1	0.02	0.01	0	0
7000	96	70	300	4	25	24	27647	0	0	9	9	1	0.36	0.02	0	0
7000	97	70	300	4	25	14	1434	0	0	3	3	1	0	0.01	0	0
7000	98	70	300	4	25	18	7144	0	0	4	4	1	0.04	0.01	0	0
7000	99	70	300	4	25	22	6143	0	0	8	8	1	0.05	0.01	0	0
7000	100	70	300	4	25	20	18074	0	0	4	4	1	0.16	0.01	0	0
7000	101	70	300	4	25	20	3416	0	0	7	7	1	0.08	0	0	0
7000	102	70	300	4	25	24	5749	0	0	11	11	1	0.05	0	0	0
7000	104	70	300	4	25	13	314	0	0	6	6	1	0	0	0	0
7000	105	70	300	4	25	27	17514	0	0	8	8	1	0.12	0.02	0	0
7000	106	70	300	4	25	23	3559	0	0	8	8	1	0.03	0.01	0	0
