8000	28	70	300	4	25	25	6	1	0	5	5	1	1.85	0.19	1.06	0
8000	85	70	300	4	25	23	6	1	0	5	5	1	0.62	0.19	0.87	0
8000	167	70	300	4	25	24	6	1	1	4.5	5	0.9	0.77	0.21	25.78	0
8000	222	70	300	4	25	32	6	1	1	12	12	1	3.53	0.22	1.25	0
8000	242	70	300	4	25	29	6	1	0	8	8	1	0.91	0.17	1	0
8000	359	70	300	4	25	28	6	1	0	7	7	1	1.72	0.3	26.98	0
8000	712	70	300	4	25	27	6	1	0	5	5	1	2	0.46	0.98	0
8000	891	70	300	4	25	28	6	1	0	9	9	1	1.09	0.14	0.86	0
8000	917	70	300	4	25	27	6	1	0	8	8	1	0.59	0.13	10.74	0
8000	3	80	300	4	25	29	6	1	0	6	6	1	0.99	0.14	1.68	0
8000	24	80	300	4	25	25	6	1	0	5	5	1	0.81	0.13	0.97	0
8000	28	80	300	4	25	26	6	1	0	5	5	1	1.74	0.26	0.72	0
8000	33	80	300	4	25	29	6	1	0	6	6	1	1.43	0.22	7.35	0
8000	39	80	300	4	25	26	6	1	0	6	6	1	1.77	0.26	1.06	0
8000	44	80	300	4	25	27	6	1	0	5	5	1	1.51	0.32	1.89	0
8000	55	80	300	4	25	32	6	1	0	6	6	1	2.43	0.19	0.82	0
8000	71	80	300	4	25	31	6	1	0	6	6	1	3.85	0.67	16.46	0
8000	87	80	300	4	25	27	6	1	0	6	6	1	2	0.34	25.48	0
8000	115	80	300	4	25	30	6	1	0	9	9	1	0.66	0.13	0.79	0
8000	123	80	300	4	25	25	6	1	0	4	4	1	0.87	0.14	0.86	0
8000	165	80	300	4	25	35	6	1	0	10	10	1	1.11	0.2	0.83	0
8000	170	80	300	4	25	26	6	1	0	4	4	1	1.95	0.31	1.43	0
8000	210	80	300	4	25	30	6	1	0	7	7	1	2.15	0.35	0.55	0
8000	211	80	300	4	25	34	6	1	0	8	8	1	1.98	0.18	14.24	0
8000	220	80	300	4	25	29	6	1	0	9	9	1	0.82	0.11	0.79	0
8000	222	80	300	4	25	34	6	1	0	13	13	1	5.68	0.25	17.9	0
8000	223	80	300	4	25	31	6	1	0	10	10	1	2.31	0.22	3.31	0
8000	224	80	300	4	25	24	6	1	0	4	4	1	0.74	0.1	0.93	0
8000	234	80	300	4	25	41	6	1	0	12	12	1	6.65	0.96	5.72	0
8000	238	80	300	4	25	25	6	1	0	5	5	1	0.93	0.16	5.27	0
8000	242	80	300	4	25	35	6	1	0	8	8	1	4.68	0.58	45.68	0
8000	247	80	300	4	25	28	6	1	0	7	7	1	1.22	0.22	0.8	0
8000	289	80	300	4	25	30	6	1	0	7	7	1	2.31	0.33	0.88	0
8000	299	80	300	4	25	32	6	1	0	9	9	1	1.68	0.14	1.03	0
8000	317	80	300	4	25	32	6	1	0	8	8	1	13.25	0.64	37.31	0
