10000.0000000000	404.0000000000	 5.8798919536	60.0000000000	 19.5996398454	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	4.0000000000	 0.0000000000	13.0000000000	 1.9599639845	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	1.4166650000	 0.1633335987	2.0000000000	 0.0000000000	0.7083335000	 0.0816648394	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
10000.0000000000	761.0000000000	 102.0970053917	52.5000000000	 9.3826132451	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	5.0000000000	 0.0000000000	27.2500000000	 0.4899909961	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	1.4583325000	 0.0816667993	2.0000000000	 0.0000000000	0.7291667500	 0.0408324197	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
10000.0000000000	460.6666666667	 421.8027881714	63.3333333333	 13.0664265636	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	6.0000000000	 0.0000000000	33.6666666667	 23.8529397396	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	2.1111100000	 0.7622103939	2.6666666667	 0.6533213282	0.7777776667	 0.1088864525	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
10000.0000000000	353.5000000000	 224.4158762298	55.0000000000	 9.7998199227	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	7.0000000000	 0.0000000000	44.0000000000	 7.8398559382	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	2.4166650000	 0.1633335987	3.0000000000	 0.0000000000	0.8055555000	 0.0544428996	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
10000.0000000000	294.6000000000	 162.5064280279	64.0000000000	 11.7597839072	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	8.0000000000	 0.0000000000	75.6000000000	 8.3061784486	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	2.4166660000	 0.1032996886	3.0000000000	 0.0000000000	0.8055554000	 0.0344328680	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
10000.0000000000	297.7500000000	 160.0471415164	65.0000000000	 20.3999519340	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	9.0000000000	 0.0000000000	217.2500000000	 132.0284050241	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	2.2083325000	 0.4691303779	2.7500000000	 0.4899909961	0.7986110000	 0.0408323652	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0025000000	 0.0048999100	
10000.0000000000	526.1111111111	 185.0593767780	68.8888888889	 7.6220821621	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	10.0000000000	 0.0000000000	207.6666666667	 51.1252638713	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	2.9444444444	 0.4777394064	3.4444444444	 0.4746269412	0.8499998889	 0.0248665023	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0022222222	 0.0028808763	
10000.0000000000	656.5000000000	 243.2228965894	73.3333333333	 6.5332132818	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	11.0000000000	 0.0000000000	364.3333333333	 182.5466773664	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	3.1666666667	 0.6533213282	3.6666666667	 0.6533213282	0.8583331667	 0.0230985357	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0050000000	 0.0043826127	
10000.0000000000	194.5000000000	 59.2463753947	70.0000000000	 8.0015194606	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	12.0000000000	 0.0000000000	839.5000000000	 90.6699619381	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	2.4583325000	 0.0816667993	3.0000000000	 0.0000000000	0.8194442500	 0.0272214498	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0150000000	 0.0056579287	
10000.0000000000	465.0000000000	 129.3880228893	81.4285714286	 7.9194504249	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	13.0000000000	 0.0000000000	1138.8571428571	 452.5790099819	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	3.0714285714	 0.5828557695	3.5714285714	 0.5828557695	0.8547617143	 0.0207388652	0.0014285714	 0.0027999485	0.0000000000	 0.0000000000	0.0228571429	 0.0169545304	
10000.0000000000	407.5000000000	 319.6699656525	88.3333333333	 7.8670305636	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	14.0000000000	 0.0000000000	2528.8333333333	 268.1850629930	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	2.4166650000	 0.0730450059	3.0000000000	 0.0000000000	0.8055555000	 0.0243476049	0.0100000000	 0.0000000000	0.0000000000	 0.0000000000	0.0283333333	 0.0060233250	
10000.0000000000	444.6666666667	 464.5077888147	93.3333333333	 13.0664265636	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	15.0000000000	 0.0000000000	3391.3333333333	 4089.5884683692	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	3.5000000000	 1.1315857341	4.0000000000	 1.1315857341	0.8694443333	 0.0381106130	0.0166666667	 0.0130664266	0.0033333333	 0.0065332133	0.0433333333	 0.0363753921	
10000.0000000000	494.3333333333	 318.5315018757	91.6666666667	 6.0233250301	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	16.0000000000	 0.0000000000	4701.1666666667	 2642.7105862264	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	3.2420616667	 0.6568038736	3.8333333333	 0.6023325030	0.8378308333	 0.0425057778	0.0250000000	 0.0158017348	0.0016666667	 0.0032666066	0.0550000000	 0.0266583923	
10000.0000000000	365.3333333333	 478.8791857390	90.0000000000	 11.3158573408	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	17.0000000000	 0.0000000000	6372.6666666667	 2350.4379541256	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	3.2222233333	 0.5444322624	3.6666666667	 0.6533213282	0.8796296667	 0.0090739799	0.0366666667	 0.0235558355	0.0100000000	 0.0000000000	0.4966666667	 0.8658171559	
10000.0000000000	625.3333333333	 218.8509433500	86.6666666667	 6.5332132818	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	18.0000000000	 0.0000000000	14475.0000000000	 18050.8542034774	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	4.1111100000	 2.4323503913	4.6666666667	 2.3555835481	0.8604496667	 0.0865009505	0.0733333333	 0.1051421173	0.0200000000	 0.0195996398	0.1466666667	 0.1924804826	
10000.0000000000	639.0000000000	 260.8181155142	90.0000000000	 12.3959006461	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	19.0000000000	 0.0000000000	10155.4000000000	 3527.1986170393	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	4.2500000000	 0.3795453936	4.8000000000	 0.3919927969	0.8850000000	 0.0195996398	0.0540000000	 0.0211094581	0.0120000000	 0.0039199280	0.1000000000	 0.0350609016	
10000.0000000000	435.6666666667	 461.1893312938	93.3333333333	 6.5332132818	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	20.0000000000	 0.0000000000	28680.6666666667	 27806.2212802012	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	4.1666666667	 0.6533213282	4.6666666667	 0.6533213282	0.8916666667	 0.0163330332	0.1500000000	 0.1413350129	0.0300000000	 0.0299389444	0.2533333333	 0.2025296117	
10000.0000000000	330.0000000000	 485.5491846802	93.3333333333	 6.5332132818	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	23.0000000000	 0.0000000000	141237.6666666667	 197081.0314993261	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	4.5555566667	 2.9600408944	5.0000000000	 2.9938944395	0.8958333333	 0.0623730860	0.9466666667	 1.4282357357	0.1533333333	 0.2247083489	1.3133333333	 1.8691499222	
10000.0000000000	297.0000000000	 341.0337333100	100.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	24.0000000000	 0.0000000000	43018.5000000000	 44633.2798379384	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	3.9333350000	 0.5226537959	4.5000000000	 0.9799819923	0.8783335000	 0.0751322794	0.5150000000	 0.5389900957	0.0600000000	 0.0587989195	1.6300000000	 1.2151776704	
10000.0000000000	381.5000000000	 485.0910861737	90.0000000000	 19.5996398454	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	27.0000000000	 0.0000000000	207591.5000000000	 246787.8851313687	1.0000000000	 0.0000000000	1.0000000000	 0.0000000000	5.0000000000	 0.9799819923	5.5000000000	 0.9799819923	0.9083335000	 0.0163333599	2.3100000000	 3.2339405745	0.3050000000	 0.4017926168	44.1150000000	 77.9771671249	
