9000	301	50	3	190	0	0	0.0	0.0	0.0	0.0	0.0	0
9000	301	50	3.2	76	2904	0	50	50	0.07	0	0	1
9000	301	50	3.4	44	3328	0	22	22	0.06	0	0	1
9000	301	50	3.6	24	1524	0	11	11	0.01	0	0	1
9000	301	50	3.8	11	411	0	3	3	0	0	0	1
9000	301	50	4	7	95	0	2	2	0	0	0	1
9000	302	50	3	218	0	0	0.0	0.0	0.0	0.0	0.0	0
9000	302	50	3.2	89	443	0	70	70	0.01	0	0	1
9000	302	50	3.4	31	349	0	18	18	0	0	0	1
9000	302	50	3.6	15	202	0	8	8	0	0	0	1
9000	302	50	3.8	10	87	0	5	5	0	0	0	1
9000	302	50	4	5	23	0	2	2	0	0	0	1
9000	303	50	3	185	0	0	0.0	0.0	0.0	0.0	0.0	0
9000	303	50	3.2	69	352	0	55	55	0	0	0	1
9000	303	50	3.4	29	261	0	19	19	0	0	0	1
9000	303	50	3.6	12	163	1	5.33333	6	0	0	0	1
9000	303	50	3.8	7	95	0	2	2	0	0	0	1
9000	303	50	4	4	15	0	1	1	0	0	0	1
9000	304	50	3	183	0	0	0.0	0.0	0.0	0.0	0.0	0
9000	304	50	3.2	80	557	0	61	61	0.01	0	0	1
9000	304	50	3.4	28	487	0	14	14	0	0	0.01	1
9000	304	50	3.6	14	300	0	5	5	0	0	0	1
9000	304	50	3.8	9	175	0	3	3	0	0	0	1
9000	304	50	4	4	15	0	1	1	0	0	0	1
9000	305	50	3	185	0	0	0.0	0.0	0.0	0.0	0.0	0
9000	305	50	3.2	74	769	0	52	52	0.01	0	0.01	1
9000	305	50	3.4	29	675	0	12	12	0	0	0	1
9000	305	50	3.6	14	274	0	5	5	0	0	0	1
9000	305	50	3.8	9	109	1	2.33333	3	0	0	0	1
9000	305	50	4	4	15	0	1	1	0	0	0	1
9000	306	50	3	229	0	0	0.0	0.0	0.0	0.0	0.0	0
9000	306	50	3.2	96	1146	0	71	71	0.03	0	0	1
9000	306	50	3.4	49	1017	0	29	29	0.01	0	0	1
9000	306	50	3.6	21	443	0	8	8	0	0	0	1
9000	306	50	3.8	10	81	0	4	4	0	0	0	1
9000	306	50	4	4	15	0	1	1	0	0	0	1
9000	307	50	3	223	0	0	0.0	0.0	0.0	0.0	0.0	0
9000	307	50	3.2	78	609	0	60	60	0.02	0	0	1
9000	307	50	3.4	34	578	0	18	18	0	0.01	0	1
9000	307	50	3.6	15	373	0	6	6	0	0	0	1
9000	307	50	3.8	10	249	0	3	3	0	0	0	1
9000	307	50	4	8	158	0	2	2	0	0	0	1
9000	308	50	3	192	0	0	0.0	0.0	0.0	0.0	0.0	0
9000	308	50	3.2	73	334	0	60	60	0.01	0	0	1
9000	308	50	3.4	34	233	0	22	22	0	0	0	1
9000	308	50	3.6	13	97	0	6	6	0	0	0	1
