7000	301	50	3	293	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	301	50	3.2	126	3371	0	97	97	0.2	0	0.01	1
7000	301	50	3.4	60	5000	0	33	33	0.11	0.01	0	1
7000	301	50	3.6	33	4028	0	14	14	0.05	0.01	0	1
7000	301	50	3.8	18	1110	0	7	7	0.01	0	0	1
7000	301	50	4	10	383	0	3	3	0	0	0	1
7000	302	50	3	337	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	302	50	3.2	142	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	302	50	3.4	55	568	0	38	38	0	0	0	1
7000	302	50	3.6	22	338	0	12	12	0	0	0	1
7000	302	50	3.8	12	234	0	4	4	0	0	0	1
7000	302	50	4	8	87	0	3	3	0	0	0	1
7000	303	50	3	305	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	303	50	3.2	110	497	1	89.5	90	0.02	0	0	1
7000	303	50	3.4	48	452	0	33	33	0	0	0.01	1
7000	303	50	3.6	22	311	0	13	13	0	0	0	1
7000	303	50	3.8	10	148	0	4	4	0	0	0	1
7000	303	50	4	7	95	0	2	2	0	0	0	1
7000	304	50	3	298	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	304	50	3.2	123	826	0	100	100	0.03	0	0	1
7000	304	50	3.4	53	794	0	35	35	0.01	0.01	0	1
7000	304	50	3.6	22	487	0	10	10	0	0	0	1
7000	304	50	3.8	10	209	0	3	3	0	0	0	1
7000	304	50	4	9	191	0	3	3	0	0	0	1
7000	305	50	3	272	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	305	50	3.2	127	910	0	101	101	0.03	0	0	1
7000	305	50	3.4	52	1108	0	30	30	0.01	0	0	1
7000	305	50	3.6	24	716	0	10	10	0	0	0	1
7000	305	50	3.8	12	241	1	3.5	4	0	0	0.01	1
7000	305	50	4	6	39	0	2	2	0	0	0	1
7000	306	50	3	350	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	306	50	3.2	154	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	306	50	3.4	75	1609	1	50.5	51	0.04	0	0.01	1
7000	306	50	3.6	38	1233	0	19	19	0.01	0	0	1
7000	306	50	3.8	19	326	0	8	8	0	0	0	1
7000	306	50	4	10	60	0	4	4	0	0	0	1
7000	307	50	3	335	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	307	50	3.2	149	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	307	50	3.4	59	897	0	40	40	0.04	0	0	1
7000	307	50	3.6	29	619	0	16	16	0.01	0	0	1
7000	307	50	3.8	14	366	0	5	5	0	0	0	1
7000	307	50	4	9	223	0	3	3	0	0	0	1
7000	308	50	3	310	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	308	50	3.2	127	448	0	111	111	0.03	0.01	0	1
7000	308	50	3.4	49	421	0	35	35	0.01	0	0	1
7000	308	50	3.6	25	229	0	16	16	0	0	0	1
7000	308	50	3.8	9	72	0	4	4	0	0	0	1
7000	308	50	4	5	15	0	3	3	0	0	0	1
7000	309	50	3	292	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	309	50	3.2	124	1291	0	102	102	0.04	0	0	1
7000	309	50	3.4	55	1567	0	37	37	0.02	0	0	1
7000	309	50	3.6	24	2310	0	10	10	0.01	0	0.01	1
7000	309	50	3.8	17	1986	0	5	5	0.01	0	0	1
7000	309	50	4	12	347	0	4	4	0	0	0	1
7000	310	50	3	307	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	310	50	3.2	122	830	0	102	102	0.02	0.01	0	1
7000	310	50	3.4	53	971	0	36	36	0.01	0	0	1
7000	310	50	3.6	25	730	0	13	13	0	0	0	1
7000	310	50	3.8	13	212	0	5	5	0	0	0	1
7000	310	50	4	5	15	0	3	3	0	0	0	1
7000	311	50	3	302	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	311	50	3.2	132	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	311	50	3.4	60	873	1	41.5	42	0.01	0	0.01	1
7000	311	50	3.6	25	813	0	11	11	0	0	0.01	1
7000	311	50	3.8	15	288	1	6.5	7	0	0	0	1
7000	311	50	4	10	215	0	3	3	0	0	0	1
7000	312	50	3	344	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	312	50	3.2	129	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	312	50	3.4	67	2519	1	47	47	0.07	0	0	1
7000	312	50	3.6	39	2818	0	24	24	0.04	0	0	1
7000	312	50	3.8	24	1858	0	12	12	0.01	0	0	1
7000	312	50	4	17	990	0	7	7	0	0	0	1
7000	313	50	3	269	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	313	50	3.2	117	1041	0	93	93	0.04	0	0	1
7000	313	50	3.4	51	1141	0	30	30	0.03	0	0	1
7000	313	50	3.6	24	617	0	10	10	0	0	0	1
7000	313	50	3.8	9	111	0	3	3	0	0	0	1
7000	313	50	4	4	15	0	1	1	0	0	0	1
7000	314	50	3	267	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	314	50	3.2	123	2067	0	93	93	0.08	0	0	1
7000	314	50	3.4	54	2469	0	28	28	0.04	0.01	0	1
7000	314	50	3.6	23	1402	0	8	8	0.01	0	0	1
7000	314	50	3.8	16	746	0	5	5	0	0	0	1
7000	314	50	4	11	299	0	3	3	0	0	0	1
7000	315	50	3	255	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	315	50	3.2	114	4546	0	84	84	0.3	0.01	0.04	1
7000	315	50	3.4	50	6009	0	25	25	0.16	0	0	1
7000	315	50	3.6	27	5139	0	9	9	0.06	0	0	1
7000	315	50	3.8	19	2256	0	6	6	0.01	0	0	1
7000	315	50	4	14	959	0	4	4	0	0	0	1
7000	316	50	3	291	0	0	0.0	0.0	0.0	0.0	0.0	0
7000	316	50	3.2	119	849	0	99	99	0.02	0	0	1
7000	316	50	3.4	58	1168	0	39	39	0.02	0	0.01	1
7000	316	50	3.6	24	707	1	9.5	10	0	0.01	0	1
7000	316	50	3.8	12	169	0	4	4	0	0	0	1
7000	316	50	4	4	11	0	2	2	0	0	0	1
7000	317	50	3	408	0	0	0.0	0.0	0.0	0.0	0.0	0
