8000	301	70	3	444	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	301	70	3.2	197	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	301	70	3.4	103	64427	0	51	51	2.84	0.09	0.38	1
8000	301	70	3.6	58	62198	0	26	26	1.56	0.08	0	1
8000	301	70	3.8	33	26092	0	15	15	0.26	0.02	0	1
8000	301	70	4	20	3646	0	9	9	0.03	0	0	1
8000	302	70	3	484	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	302	70	3.2	196	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	302	70	3.4	74	5478	0	46	46	0.12	0	0.03	1
8000	302	70	3.6	34	4245	0	15	15	0.03	0.01	0	1
8000	302	70	3.8	20	1737	0	8	8	0.02	0.01	0	1
8000	302	70	4	9	255	0	3	3	0	0	0	1
8000	303	70	3	461	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	303	70	3.2	181	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	303	70	3.4	70	5959	0	43	43	0.23	0.01	0	1
8000	303	70	3.6	33	4994	0	15	15	0.05	0.01	0	1
8000	303	70	3.8	17	4100	0	5	5	0.02	0	0	1
8000	303	70	4	11	673	0	2	2	0	0	0	1
8000	304	70	3	463	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	304	70	3.2	185	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	304	70	3.4	88	10275	0	46	46	0.25	0	0	1
8000	304	70	3.6	40	8447	0	14	14	0.12	0.01	0.03	1
8000	304	70	3.8	21	3438	0	8	8	0.03	0.01	0	1
8000	304	70	4	12	359	0	4	4	0	0	0	1
8000	305	70	3	480	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	305	70	3.2	192	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	305	70	3.4	76	7058	0	36	36	0.2	0.01	0.04	1
8000	305	70	3.6	38	4135	0	14	14	0.05	0.01	0	1
8000	305	70	3.8	17	2007	0	6	6	0.01	0.01	0	1
8000	305	70	4	11	312	0	3	3	0	0	0	1
8000	306	70	3	500	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	306	70	3.2	188	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	306	70	3.4	88	18581	0	43	43	0.56	0.02	0	1
8000	306	70	3.6	49	16878	0	16	16	0.34	0.03	0	1
8000	306	70	3.8	20	1164	0	7	7	0.01	0	0.01	1
8000	306	70	4	8	76	0	2	2	0	0	0	1
8000	307	70	3	479	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	307	70	3.2	194	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	307	70	3.4	87	7322	0	47	47	0.28	0.01	0	1
8000	307	70	3.6	38	5125	0	16	16	0.07	0	0.02	1
8000	307	70	3.8	20	2780	0	6	6	0.02	0	0	1
8000	307	70	4	11	767	0	3	3	0	0	0.01	1
8000	308	70	3	477	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	308	70	3.2	193	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	308	70	3.4	87	13944	1	52	52	0.56	0.02	0.09	1
8000	308	70	3.6	38	16436	0	15	15	0.51	0.04	0	1
8000	308	70	3.8	22	11571	1	4.33333	5	0.09	0.02	0.07	1
8000	308	70	4	12	863	0	4	4	0	0	0	1
8000	309	70	3	458	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	309	70	3.2	202	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	309	70	3.4	79	50624	0	43	43	1.16	0.06	0	1
8000	309	70	3.6	38	67619	1	11	11	0.92	0.09	4.13	1
8000	309	70	3.8	27	37360	0	6	6	0.65	0.1	0	1
8000	309	70	4	19	4774	0	5	5	0.03	0.01	0	1
8000	310	70	3	476	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	310	70	3.2	173	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	310	70	3.4	79	14395	0	41	41	0.42	0.03	0.07	1
8000	310	70	3.6	34	11347	0	9	9	0.1	0.01	0.1	1
8000	310	70	3.8	20	2402	0	7	7	0.01	0	0.01	1
8000	310	70	4	9	100	0	3	3	0	0	0	1
8000	311	70	3	462	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	311	70	3.2	191	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	311	70	3.4	81	7289	0	44	44	0.15	0.01	0.05	1
8000	311	70	3.6	35	5605	0	11	11	0.04	0.01	0	1
8000	311	70	3.8	18	1490	0	5	5	0.01	0	0.01	1
8000	311	70	4	10	303	0	3	3	0	0	0	1
8000	312	70	3	517	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	312	70	3.2	213	0	0	0.0	0.0	0.0	0.0	0.0	0
