8000	301	40	3	138	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	301	40	3.2	57	409	0	43	43	0	0	0	1
8000	301	40	3.4	25	414	0	12	12	0	0	0	1
8000	301	40	3.6	16	187	0	7	7	0	0	0	1
8000	301	40	3.8	6	47	0	2	2	0	0	0	1
8000	301	40	4	5	31	0	1	1	0	0	0	1
8000	302	40	3	172	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	302	40	3.2	67	174	0	55	55	0	0	0	1
8000	302	40	3.4	24	119	0	16	16	0	0	0	1
8000	302	40	3.6	12	62	0	6	6	0	0	0	1
8000	302	40	3.8	8	47	0	4	4	0	0	0	1
8000	302	40	4	5	23	0	2	2	0	0	0	1
8000	303	40	3	137	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	303	40	3.2	59	220	0	47	47	0	0	0	1
8000	303	40	3.4	28	147	0	19	19	0	0	0	1
8000	303	40	3.6	11	51	0	7	7	0	0	0	1
8000	303	40	3.8	4	15	0	1	1	0	0	0	1
8000	303	40	4	4	15	0	1	1	0	0	0	1
8000	304	40	3	151	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	304	40	3.2	67	284	0	53	53	0	0	0	1
8000	304	40	3.4	24	167	0	15	15	0	0	0	1
8000	304	40	3.6	11	60	0	5	5	0	0	0	1
8000	304	40	3.8	6	23	0	3	3	0	0	0	1
8000	304	40	4	5	10	0	3	3	0	0	0	1
8000	305	40	3	145	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	305	40	3.2	57	150	0	46	46	0	0	0	1
8000	305	40	3.4	23	107	0	16	16	0	0	0	1
8000	305	40	3.6	11	77	0	5	5	0	0	0	1
8000	305	40	3.8	5	23	0	2	2	0	0	0	1
8000	305	40	4	4	9	0	2	2	0	0	0	1
8000	306	40	3	168	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	306	40	3.2	60	307	1	44.5	45	0	0	0	1
8000	306	40	3.4	30	289	0	17	17	0	0	0	1
8000	306	40	3.6	17	180	0	8	8	0	0	0	1
8000	306	40	3.8	5	16	0	2	2	0	0	0	1
8000	306	40	4	2	3	0	1	1	0	0	0	1
8000	307	40	3	177	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	307	40	3.2	68	312	0	55	55	0.01	0	0	1
8000	307	40	3.4	30	256	0	18	18	0	0	0	1
8000	307	40	3.6	15	96	0	9	9	0	0	0	1
8000	307	40	3.8	6	35	0	2	2	0	0	0	1
8000	307	40	4	5	31	0	1	1	0	0	0	1
8000	308	40	3	182	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	308	40	3.2	71	134	0	67	67	0	0	0	1
8000	308	40	3.4	29	87	0	23	23	0	0	0	1
8000	308	40	3.6	12	31	0	9	9	0	0	0	1
8000	308	40	3.8	4	8	0	2	2	0	0	0	1
8000	308	40	4	2	3	0	1	1	0	0	0	1
8000	309	40	3	146	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	309	40	3.2	56	298	0	46	46	0	0	0	1
8000	309	40	3.4	27	280	0	16	16	0	0	0	1
8000	309	40	3.6	13	213	0	5	5	0	0	0	1
8000	309	40	3.8	9	85	0	4	4	0	0	0	1
8000	309	40	4	5	23	0	2	2	0	0	0	1
8000	310	40	3	139	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	310	40	3.2	47	209	0	34	34	0	0	0	1
8000	310	40	3.4	23	131	0	13	13	0	0	0	1
8000	310	40	3.6	9	58	0	4	4	0	0	0	1
8000	310	40	3.8	5	17	0	2	2	0	0	0	1
8000	310	40	4	1	1	0	1	1	0	0	0	1
8000	311	40	3	133	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	311	40	3.2	56	310	1	41.5	42	0	0	0.01	1
8000	311	40	3.4	25	274	1	13.5	14	0	0	0	1
8000	311	40	3.6	14	194	0	5	5	0	0	0	1
8000	311	40	3.8	8	111	0	3	3	0	0	0	1
8000	311	40	4	6	47	0	2	2	0	0	0	1
8000	312	40	3	174	0	0	0.0	0.0	0.0	0.0	0.0	0
8000	312	40	3.2	67	360	0	57	57	0	0	0	1
8000	312	40	3.4	32	369	0	22	22	0	0	0	1
