1000	1	20	300	4	25	71	101	0	0	67	67	1	0	0	0	0	
1000	2	20	300	4	25	59	298	0	0	46	46	1	0	0	0	0	
1000	3	20	300	4	25	79	118	0	0	74	74	1	0	0	0	0	
1000	4	20	300	4	25	64	187	0	0	52	52	1	0	0	0	0	
1000	5	20	300	4	25	66	129	0	0	58	58	1	0	0	0	0	
1000	6	20	300	4	25	60	170	0	0	53	53	1	0	0	0	0	
1000	7	20	300	4	25	53	201	1	1	37.5	38	0.986842	0	0	0	0	
1000	8	20	300	4	25	67	95	0	0	61	61	1	0	0	0	0	
1000	9	20	300	4	25	47	129	0	0	39	39	1	0	0	0	0	
1000	10	20	300	4	25	48	156	0	0	40	40	1	0	0	0	0	
1000	11	20	300	4	25	65	129	0	0	56	56	1	0	0	0	0	
1000	12	20	300	4	25	59	171	0	0	50	50	1	0	0	0	0	
1000	13	20	300	4	25	47	348	0	0	35	35	1	0	0	0	0	
1000	14	20	300	4	25	57	204	0	0	44	44	1	0	0	0	0	
1000	15	20	300	4	25	68	248	0	0	53	53	1	0	0	0	0	
1000	16	20	300	4	25	55	84	0	0	50	50	1	0	0	0	0	
1000	17	20	300	4	25	61	83	0	0	56	56	1	0	0	0	0	
1000	18	20	300	4	25	44	265	0	0	33	33	1	0	0	0	0	
1000	19	20	300	4	25	60	106	0	0	56	56	1	0	0	0	0	
1000	20	20	300	4	25	62	94	0	0	58	58	1	0	0	0	0	
1000	21	20	300	4	25	52	135	0	0	44	44	1	0	0	0	0	
1000	22	20	300	4	25	75	116	0	0	69	69	1	0	0	0	0	
1000	23	20	300	4	25	60	337	1	1	43.5	44	0.988636	0	0	0.01	0	
1000	24	20	300	4	25	58	105	0	0	52	52	1	0	0	0	0	
1000	25	20	300	4	25	48	159	0	0	39	39	1	0	0	0	0	
1000	26	20	300	4	25	86	137	0	0	78	78	1	0	0	0	0	
1000	27	20	300	4	25	102	176	0	0	98	98	1	0	0	0	0	
1000	28	20	300	4	25	48	206	0	0	37	37	1	0	0	0	0	
1000	29	20	300	4	25	79	86	0	0	78	78	1	0	0	0	0	
1000	30	20	300	4	25	50	261	0	0	39	39	1	0	0	0	0	
1000	31	20	300	4	25	68	106	0	0	64	64	1	0	0	0	0	
1000	32	20	300	4	25	64	327	0	0	50	50	1	0.01	0	0	0	
1000	33	20	300	4	25	92	101	0	0	89	89	1	0	0	0	0	
1000	34	20	300	4	25	68	97	0	0	64	64	1	0	0	0	0	
1000	35	20	300	4	25	59	104	0	0	54	54	1	0	0	0	0	
1000	36	20	300	4	25	78	131	0	0	69	69	1	0	0	0	0	
1000	37	20	300	4	25	65	165	0	0	58	58	1	0	0	0	0	
1000	38	20	300	4	25	69	138	1	0	62	62	1	0	0	0	0	
1000	39	20	300	4	25	66	120	0	0	58	58	1	0	0	0	0	
1000	40	20	300	4	25	51	479	0	0	37	37	1	0.01	0	0	0	
1000	41	20	300	4	25	74	247	1	0	62	62	1	0	0	0.01	0	
1000	42	20	300	4	25	59	126	0	0	50	50	1	0	0	0	0	
1000	43	20	300	4	25	57	141	0	0	50	50	1	0	0	0	0	
1000	44	20	300	4	25	60	154	0	0	50	50	1	0	0	0	0	
1000	45	20	300	4	25	58	235	0	0	46	46	1	0	0	0	0	
1000	46	20	300	4	25	48	142	0	0	43	43	1	0	0	0	0	
1000	47	20	300	4	25	68	87	0	0	63	63	1	0	0	0	0	
1000	48	20	300	4	25	62	139	0	0	52	52	1	0	0	0	0	
1000	49	20	300	4	25	65	107	0	0	60	60	1	0	0	0	0	
1000	50	20	300	4	25	73	185	0	0	65	65	1	0	0	0	0	
1000	51	20	300	4	25	60	221	0	0	51	51	1	0	0	0	0	
1000	52	20	300	4	25	54	96	0	0	49	49	1	0	0	0	0	
1000	53	20	300	4	25	51	116	0	0	45	45	1	0	0	0	0	
1000	54	20	300	4	25	71	237	0	0	60	60	1	0	0	0	0	
1000	55	20	300	4	25	65	133	1	1	56.5	57	0.991228	0	0	0	0	
