8000	1	80	300	4	25	27	44308	0	0	5	5	1	0.52	0.08	0	0	
8000	2	80	300	4	25	20	22443	1	0	4	4	1	0.18	0.02	0.21	0	
8000	3	80	300	4	25	29	114239	1	0	6	6	1	0.99	0.14	1.68	0	
8000	4	80	300	4	25	15	1176	1	0	4	4	1	0	0	0.02	0	
8000	5	80	300	4	25	26	3685	0	0	12	12	1	0.02	0	0	0	
8000	6	80	300	4	25	20	6695	0	0	5	5	1	0.04	0.01	0	0	
8000	7	80	300	4	25	19	4319	1	0	5	5	1	0.02	0.01	0.05	0	
8000	8	80	300	4	25	33	12266	0	0	18	18	1	0.11	0	0	0	
8000	9	80	300	4	25	27	25157	0	0	9	9	1	0.21	0.02	0	0	
8000	10	80	300	4	25	16	1535	0	0	4	4	1	0.01	0	0	0	
8000	11	80	300	4	25	20	9743	0	0	6	6	1	0.05	0.01	0	0	
8000	12	80	300	4	25	24	22574	1	0	6	6	1	0.13	0.03	0.21	0	
8000	13	80	300	4	25	27	15044	1	0	7	7	1	0.13	0.02	0.13	0	
8000	14	80	300	4	25	23	15052	0	0	5	5	1	0.11	0.01	0	0	
8000	15	80	300	4	25	13	525	1	0	5	5	1	0	0	0	0	
8000	16	80	300	4	25	21	15024	0	0	5	5	1	0.11	0.02	0	0	
8000	17	80	300	4	25	26	33248	0	0	7	7	1	0.31	0.05	0	0	
8000	18	80	300	4	25	29	108303	0	0	7	7	1	1.07	0.11	0	0	
8000	19	80	300	4	25	21	12449	0	0	5	5	1	0.06	0.01	0	0	
8000	20	80	300	4	25	21	2275	0	0	9	9	1	0.01	0	0	0	
8000	21	80	300	4	25	22	34974	1	1	3.33333	4	0.833333	0.25	0.06	1.16	0	
8000	22	80	300	4	25	25	40883	0	0	5	5	1	0.28	0.07	0	0	
8000	23	80	300	4	25	27	81374	0	0	6	6	1	0.67	0.1	0	0	
8000	24	80	300	4	25	25	123494	1	0	5	5	1	0.81	0.13	0.97	0	
8000	25	80	300	4	25	26	22983	1	0	6	6	1	0.32	0.02	0.72	0	
8000	26	80	300	4	25	21	10312	0	0	5	5	1	0.07	0.01	0	0	
8000	27	80	300	4	25	18	96	0	0	13	13	1	0	0	0	0	
8000	28	80	300	4	25	26	187202	1	0	5	5	1	1.74	0.26	0.72	0	
8000	29	80	300	4	25	14	1013	0	0	4	4	1	0	0	0	0	
8000	30	80	300	4	25	26	22411	1	0	7	7	1	0.13	0.03	0.18	0	
8000	31	80	300	4	25	16	1896	0	0	5	5	1	0.01	0	0	0	
8000	32	80	300	4	25	20	376	0	0	12	12	1	0	0	0	0	
8000	33	80	300	4	25	29	135968	1	0	6	6	1	1.43	0.22	7.35	0	
8000	34	80	300	4	25	20	4741	0	0	5	5	1	0.03	0	0	0	
8000	35	80	300	4	25	28	49035	1	0	7	7	1	0.43	0.07	2.54	0	
8000	36	80	300	4	25	27	54138	0	0	7	7	1	0.52	0.06	0	0	
8000	37	80	300	4	25	26	17637	1	0	8	8	1	0.11	0.02	0.12	0	
8000	38	80	300	4	25	16	1195	0	0	5	5	1	0	0	0	0	
8000	39	80	300	4	25	26	181082	1	0	6	6	1	1.77	0.26	1.06	0	
8000	40	80	300	4	25	19	4787	1	0	5	5	1	0.02	0.01	0.05	0	
8000	41	80	300	4	25	18	2138	1	0	4	4	1	0.01	0	0.03	0	
8000	42	80	300	4	25	18	8145	0	0	5	5	1	0.04	0	0	0	
8000	43	80	300	4	25	22	49079	0	0	4	4	1	0.42	0.09	0	0	
8000	44	80	300	4	25	27	193513	1	0	5	5	1	1.51	0.32	1.89	0	
8000	45	80	300	4	25	23	11989	0	0	6	6	1	0.07	0.01	0	0	
8000	46	80	300	4	25	19	1799	0	0	8	8	1	0.01	0	0	0	
8000	47	80	300	4	25	17	3437	0	0	5	5	1	0.02	0	0	0	
8000	48	80	300	4	25	15	3249	0	0	4	4	1	0.01	0	0	0	
8000	49	80	300	4	25	13	1295	0	0	3	3	1	0	0	0	0	
8000	50	80	300	4	25	26	58310	0	0	5	5	1	0.74	0.08	0	0	
8000	51	80	300	4	25	23	19439	0	0	8	8	1	0.22	0.01	0	0	
8000	52	80	300	4	25	12	539	0	0	4	4	1	0	0	0	0	
8000	53	80	300	4	25	24	3078	0	0	14	14	1	0.01	0	0	0	
8000	54	80	300	4	25	28	34047	1	0	11	11	1	0.41	0.01	0.28	0	
8000	55	80	300	4	25	32	169650	1	0	6	6	1	2.43	0.19	0.82	0	
8000	56	80	300	4	25	27	49335	0	0	7	7	1	0.38	0.06	0	0	
8000	57	80	300	4	25	19	7661	0	0	4	4	1	0.06	0.01	0	0	
8000	58	80	300	4	25	20	4703	0	0	8	8	1	0.04	0	0	0	
8000	59	80	300	4	25	19	895	0	0	7	7	1	0	0	0	0	
8000	60	80	300	4	25	23	79419	1	0	7	7	1	0.46	0.06	6.82	0	
8000	61	80	300	4	25	33	92249	1	0	9	9	1	0.84	0.15	6.09	0	
8000	62	80	300	4	25	18	4294	0	0	5	5	1	0.02	0	0	0	
8000	63	80	300	4	25	20	10889	1	0	4	4	1	0.07	0.02	0.09	0	
8000	64	80	300	4	25	21	12253	0	0	5	5	1	0.09	0.01	0	0	
8000	65	80	300	4	25	21	2823	0	0	5	5	1	0.02	0.01	0	0	
8000	66	80	300	4	25	23	30732	0	0	4	4	1	0.19	0.02	0	0	
8000	67	80	300	4	25	22	11744	0	0	5	5	1	0.09	0.01	0	0	
8000	68	80	300	4	25	18	12973	1	0	3	3	1	0.07	0.01	0.13	0	
8000	69	80	300	4	25	18	4011	1	0	4	4	1	0.02	0	0.05	0	
8000	70	80	300	4	25	18	1872	1	0	7	7	1	0	0.01	0.02	0	
8000	71	80	300	4	25	31	347292	1	0	6	6	1	3.85	0.67	16.46	0	
8000	72	80	300	4	25	8	59	0	0	3	3	1	0	0	0	0	
8000	73	80	300	4	25	14	2663	0	0	3	3	1	0.01	0	0	0	
8000	74	80	300	4	25	14	2159	0	0	4	4	1	0	0.01	0	0	
8000	75	80	300	4	25	18	1530	0	0	6	6	1	0.01	0	0	0	
8000	76	80	300	4	25	25	25978	1	0	5	5	1	0.22	0.03	0.27	0	
8000	77	80	300	4	25	19	6047	0	0	6	6	1	0.06	0	0	0	
8000	78	80	300	4	25	26	84030	1	0	6	6	1	0.82	0.13	1.35	0	
8000	79	80	300	4	25	21	9291	0	0	5	5	1	0.08	0.01	0	0	
8000	80	80	300	4	25	22	10999	0	0	8	8	1	0.04	0.02	0	0	
8000	81	80	300	4	25	21	6051	0	0	8	8	1	0.08	0.01	0	0	
8000	82	80	300	4	25	21	26494	1	1	4.2	5	0.84	0.19	0.03	0.26	0	
8000	83	80	300	4	25	23	55393	1	0	6	6	1	0.32	0.06	0.54	0	
8000	84	80	300	4	25	20	3952	0	0	6	6	1	0.01	0.01	0	0	
8000	85	80	300	4	25	32	1997862	1	0	5	5	1	16	3.48	123.6	0	
8000	86	80	300	4	25	18	3899	1	0	6	6	1	0.06	0.01	0.05	0	
8000	87	80	300	4	25	27	275738	1	0	6	6	1	2	0.34	25.48	0	
8000	88	80	300	4	25	24	11491	1	0	6	6	1	0.19	0.01	0.1	0	
8000	89	80	300	4	25	27	20846	1	0	10	10	1	0.13	0.04	0.16	0	
8000	90	80	300	4	25	23	12761	1	0	6	6	1	0.1	0.01	0.41	0	
8000	91	80	300	4	25	24	37926	1	0	6	6	1	0.21	0.03	0.33	0	
8000	92	80	300	4	25	22	7055	1	0	9	9	1	0.04	0.01	0.05	0	
8000	93	80	300	4	25	23	23397	1	0	5	5	1	0.16	0.03	0.2	0	
8000	94	80	300	4	25	23	12236	0	0	6	6	1	0.09	0.02	0	0	
8000	95	80	300	4	25	24	8901	0	0	9	9	1	0.04	0.01	0	0	
8000	96	80	300	4	25	26	57780	1	0	9	9	1	0.68	0.04	0.48	0	
8000	97	80	300	4	25	13	959	0	0	5	5	1	0	0	0	0	
8000	98	80	300	4	25	22	22809	0	0	6	6	1	0.13	0.03	0	0	
8000	99	80	300	4	25	22	5168	1	0	6	6	1	0.03	0.01	0.05	0	
8000	100	80	300	4	25	22	12095	0	0	7	7	1	0.05	0.01	0	0	
8000	101	80	300	4	25	15	1531	0	0	4	4	1	0	0	0	0	
8000	102	80	300	4	25	23	11032	0	0	10	10	1	0.08	0.01	0	0	
8000	103	80	300	4	25	25	31872	0	0	6	6	1	0.34	0.04	0	0	
8000	104	80	300	4	25	10	103	0	0	5	5	1	0	0	0	0	
8000	105	80	300	4	25	19	5473	0	0	5	5	1	0.02	0.01	0	0	
8000	106	80	300	4	25	23	5265	1	0	7	7	1	0.05	0.01	0.09	0	
8000	107	80	300	4	25	18	3440	0	0	5	5	1	0.02	0	0	0	
