2000	3	50	300	4	25	103	34508	1	1	53.25	54	0.986111	1.48	0.07	0.43	0
2000	15	50	300	4	25	128	18459	1	1	68.6667	69	0.995169	0.63	0.04	0.17	0
2000	16	50	300	4	25	97	20471	1	1	46.6667	47	0.992908	0.74	0.04	0.23	0
2000	34	50	300	4	25	106	14645	1	1	58.5	59	0.991525	0.5	0.02	0.52	0
2000	49	50	300	4	25	105	16637	1	1	56.6667	57	0.994152	0.88	0.03	0.17	0
2000	60	50	300	4	25	109	113382	1	1	45.5	46	0.98913	3.93	0.21	1.47	0
2000	68	50	300	4	25	99	11824	1	1	49.1111	50	0.982222	0.32	0.02	0.13	0
2000	81	50	300	4	25	109	78438	1	1	48.6	49	0.991837	2.18	0.16	1.82	0
2000	87	50	300	4	25	109	42185	1	1	48.3333	49	0.986395	1.93	0.08	0.96	0
2000	100	50	300	4	25	123	9739	1	1	71.5	72	0.993056	0.4	0.02	0.1	0
2000	103	50	300	4	25	124	16267	1	1	66.5	67	0.992537	0.77	0.03	0.16	0
2000	108	50	300	4	25	108	20108	1	1	48.6667	49	0.993197	0.49	0.03	0.24	0
2000	120	50	300	4	25	108	166838	1	1	52.5	53	0.990566	6.93	0.23	3.37	0
2000	124	50	300	4	25	124	22995	1	1	88.5	89	0.994382	0.9	0.02	0.17	0
2000	134	50	300	4	25	119	83618	1	1	52.5	53	0.990566	3.19	0.19	1.16	0
2000	137	50	300	4	25	121	15534	1	1	67.1176	68	0.987024	0.62	0.03	0.18	0
2000	145	50	300	4	25	115	58565	1	1	58.3333	59	0.988701	2.11	0.11	0.57	0
2000	160	50	300	4	25	109	90056	1	1	47.5	48	0.989583	1.82	0.16	1.77	0
2000	171	50	300	4	25	101	34672	1	1	43.3846	44	0.986014	1.55	0.1	0.45	0
2000	174	50	300	4	25	111	44388	1	1	56.375	57	0.989035	1.31	0.1	0.52	0
2000	180	50	300	4	25	99	32699	1	1	48.7778	49	0.995465	1.67	0.07	0.4	0
2000	188	50	300	4	25	115	22715	1	1	58.25	59	0.987288	0.85	0.05	0.29	0
