5000	88	60	300	4	25	48	118652	5.07428	6	1	0	15	0.0666667	15	0.0666667	1	1.74	0.240549	0.18	-0.744727	1.01	0.00432137
5000	411	60	300	4	25	48	96832	4.98602	5	1	0	15	0.0666667	15	0.0666667	1	1.7	0.230449	0.12	-0.920819	0.8	-0.09691
5000	593	60	300	4	25	48	599605	5.77787	6	1	1	14	0.0714286	14	0.0714286	1	13.73	1.13767	0.91	-0.0409586	5.44	0.735599
5000	724	60	300	4	25	48	73335	4.86531	5	0	0	16	0.0625	16	0.0625	1	0.97	-0.0132283	0.13	-0.886057	0	0
5000	871	60	300	4	25	48	80946	4.9082	5	1	0	16	0.0625	16	0.0625	1	2.31	0.363612	0.11	-0.958607	0.74	-0.130768
5000	45	70	300	4	25	48	445228	5.64858	6	1	1	11	0.0909091	11	0.0909091	1	6.75	0.829304	0.9	-0.0457575	4.29	0.632457
5000	54	70	300	4	25	48	96377	4.98397	5	1	1	16	0.0625	16	0.0625	1	1.31	0.117271	0.16	-0.79588	0.78	-0.107905
5000	128	70	300	4	25	48	268314	5.42864	6	0	0	15	0.0666667	15	0.0666667	1	4.65	0.667453	0.5	-0.30103	0	0
5000	221	70	300	4	25	48	271747	5.43416	6	1	0	11	0.0909091	11	0.0909091	1	5.35	0.728354	0.6	-0.221849	2.42	0.383815
5000	238	70	300	4	25	48	1986544	6.2981	7	1	1	10	0.1	10	0.1	1	34.66	1.53983	3	0.477121	76.08	1.88127
5000	246	70	300	4	25	48	200404	5.30191	6	1	0	16	0.0625	16	0.0625	1	2.3	0.361728	0.28	-0.552842	0.57	-0.244125
5000	282	70	300	4	25	48	65106	4.81362	5	0	0	17	0.0588235	17	0.0588235	1	0.99	-0.00436481	0.13	-0.886057	0	0
5000	314	70	300	4	25	48	204627	5.31096	6	1	0	13	0.0769231	13	0.0769231	1	4.26	0.62941	0.27	-0.568636	1.8	0.255273
5000	335	70	300	4	25	48	35682	4.55245	5	1	0	16	0.0625	16	0.0625	1	0.78	-0.107905	0.04	-1.39794	0.38	-0.420216
5000	387	70	300	4	25	48	699782	5.84496	6	1	0	11	0.0909091	11	0.0909091	1	11.48	1.05994	0.7	-0.154902	3.93	0.594393
5000	419	70	300	4	25	48	816711	5.91207	6	1	1	11	0.0909091	11	0.0909091	1	9.72	0.987666	0.84	-0.0757207	4.69	0.671173
5000	420	70	300	4	25	48	333413	5.52298	6	1	1	17	0.0588235	17	0.0588235	1	4	0.60206	0.47	-0.327902	3.03	0.481443
5000	454	70	300	4	25	48	174173	5.24098	6	0	0	15	0.0666667	15	0.0666667	1	2.83	0.451786	0.23	-0.638272	0	0
5000	480	70	300	4	25	48	175110	5.24331	6	1	0	18	0.0555556	18	0.0555556	1	1.35	0.130334	0.27	-0.568636	0.55	-0.259637
5000	490	70	300	4	25	48	42186	4.62517	5	0	0	16	0.0625	16	0.0625	1	0.54	-0.267606	0.08	-1.09691	0	0
5000	515	70	300	4	25	48	71002	4.85127	5	1	0	16	0.0625	16	0.0625	1	1.21	0.0827854	0.11	-0.958607	0.94	-0.0268721
5000	555	70	300	4	25	48	871087	5.94006	6	1	0	11	0.0909091	11	0.0909091	1	14.72	1.16791	2.02	0.305351	12.09	1.08243
5000	705	70	300	4	25	48	97182	4.98759	5	0	0	14	0.0714286	14	0.0714286	1	0.95	-0.0222764	0.18	-0.744727	0	0
5000	712	70	300	4	25	48	1104759	6.04327	7	1	0	12	0.0833333	12	0.0833333	1	16.48	1.21696	3.83	0.583199	16.07	1.20602
5000	717	70	300	4	25	48	476397	5.67797	6	1	1	17	0.0588235	17	0.0588235	1	8.8	0.944483	0.45	-0.346787	1.87	0.271842
5000	832	70	300	4	25	48	264996	5.42324	6	1	1	11.75	0.0851064	12	0.0833333	0.979167	3.56	0.55145	0.5	-0.30103	6.34	0.802089
5000	844	70	300	4	25	48	137035	5.13683	6	1	1	20	0.05	20	0.05	1	3.88	0.588832	0.23	-0.638272	1.9	0.278754
5000	854	70	300	4	25	48	119479	5.07729	6	1	0	14	0.0714286	14	0.0714286	1	1.88	0.274158	0.14	-0.853872	0.78	-0.107905
5000	859	70	300	4	25	48	89088	4.94982	5	1	0	24	0.0416667	24	0.0416667	1	1.32	0.120574	0.09	-1.04576	0.66	-0.180456
5000	871	70	300	4	25	48	175672	5.2447	6	1	0	15	0.0666667	15	0.0666667	1	5.53	0.742725	0.23	-0.638272	4.75	0.676694
5000	883	70	300	4	25	48	371942	5.57048	6	1	0	16	0.0625	16	0.0625	1	7.33	0.865104	0.78	-0.107905	4.46	0.649335
5000	906	70	300	4	25	48	20558	4.31298	5	0	0	24	0.0416667	24	0.0416667	1	0.34	-0.468521	0.02	-1.69897	0	0
5000	907	70	300	4	25	48	216789	5.33604	6	1	1	16	0.0625	16	0.0625	1	3.6	0.556303	0.29	-0.537602	2	0.30103
5000	943	70	300	4	25	48	471406	5.6734	6	1	0	12	0.0833333	12	0.0833333	1	6.64	0.822168	0.65	-0.187087	1.89	0.276462
5000	949	70	300	4	25	48	626283	5.79677	6	1	0	11	0.0909091	11	0.0909091	1	9.33	0.969882	1.81	0.257679	5.02	0.700704
5000	999	70	300	4	25	48	358547	5.55455	6	1	1	11	0.0909091	11	0.0909091	1	4.35	0.638489	1.05	0.0211893	4.3	0.633468
