9000.0000000000	493.0379746835	 44.7621540678	10.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	1.4050632911	 0.0948348322	1.4810126582	 0.1415823348	0.1233092595	 0.0285784036	1.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	1.3607594937	 0.0829546365	0.8264767911	 0.0378468070	1.3607594937	 0.0829546365	0.8264767911	 0.0378468070	1.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	505.4599236641	 24.3900477246	20.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	1.9465648855	 0.0989500447	2.9370229008	 0.3188951906	0.3022345401	 0.0287181519	1.0381679389	 0.0164208724	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	1.5438931298	 0.0612902325	0.7618002385	 0.0229273698	1.5438931298	 0.0612902325	0.7618002385	 0.0229273698	1.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	498.7926829268	 19.8512469620	30.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	2.8292682927	 0.1142526593	7.0792682927	 0.9130495131	0.5724007256	 0.0313643830	1.2060975610	 0.0285169091	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	1.8121951220	 0.0619563366	0.6733158890	 0.0189880167	1.8121951220	 0.0619563366	0.6733158890	 0.0189880167	1.0000000000	 0.0000000000	0.0000121951	 0.0000239020	-0.0024390244	 0.0047804000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	501.5691657867	 18.4118547291	40.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	4.3431890180	 0.1473504200	24.7782470961	 4.0667816659	0.9845087381	 0.0356334656	1.5681098205	 0.0369474677	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	2.2206969377	 0.0713995558	0.5584757974	 0.0165130958	2.2206969377	 0.0713995558	0.5584757974	 0.0165130958	1.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	501.1440677966	 18.3474648905	50.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	6.4163135593	 0.1957041073	89.9417372881	 13.8565105755	1.4667831854	 0.0410501313	1.9925847458	 0.0428227142	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	2.7404661017	 0.0895765473	0.4657573478	 0.0153997924	2.7404661017	 0.0895765473	0.4657573478	 0.0153997924	1.0000000000	 0.0000000000	0.0000741525	 0.0000621400	-0.0123929767	 0.0099064017	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	502.6256921373	 18.6630920957	60.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	9.3488372093	 0.2455191320	481.7375415282	 157.0622582066	2.0724710299	 0.0453987463	2.5681063123	 0.0486365798	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	3.4064230343	 0.1043287619	0.3666749116	 0.0126116535	3.4064230343	 0.1043287619	0.3666749116	 0.0126116535	1.0000000000	 0.0000000000	0.0015946844	 0.0010211720	-0.1006524740	 0.0277081156	0.0003433001	 0.0002550583	-0.0353497453	 0.0168422743	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	495.7603305785	 19.3739833863	70.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	12.8925619835	 0.2993128233	2335.5395513577	 395.8772952849	2.7399067131	 0.0503686984	3.2420306966	 0.0530712730	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	4.1912632822	 0.1312025860	0.2888344980	 0.0092428995	4.1912632822	 0.1312025860	0.2888344980	 0.0092428995	1.0000000000	 0.0000000000	0.0129043684	 0.0030369867	-0.4312301972	 0.0502968184	0.0019126328	 0.0004554968	-0.2342739669	 0.0423004823	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	497.2628032345	 20.8305409035	80.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	16.6428571429	 0.3491117927	9855.8382749326	 2145.0402901572	3.3763748922	 0.0542299605	3.8557951482	 0.0575213623	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	4.9784366577	 0.1541637145	0.2375594774	 0.0075516725	4.9784366577	 0.1541637145	0.2375594774	 0.0075516725	1.0000000000	 0.0000000000	0.0835849057	 0.0295068369	-0.8011783994	 0.0568262189	0.0102156334	 0.0024068978	-0.6031159286	 0.0619656711	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	489.4414125201	 23.0591412411	90.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	20.2648475120	 0.3803258732	30877.7624398074	 5545.0002106880	3.9583829535	 0.0557197420	4.4414125201	 0.0618278146	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	5.6709470305	 0.1652770534	0.1994322957	 0.0056557588	5.6709470305	 0.1652770534	0.1994322957	 0.0056557588	1.0000000000	 0.0000000000	0.2742054575	 0.0543306388	-0.9000945089	 0.0563905514	0.0368378812	 0.0075828594	-0.9189344559	 0.0665275422	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
9000.0000000000	513.5732984293	 29.6297994119	100.0000000000	 0.0000000000	300.0000000000	 0.0000000000	4.0000000000	 0.0000000000	25.0000000000	 0.0000000000	23.4764397906	 0.4720176948	74166.6937172775	 17541.5267673806	4.4218045550	 0.0640961630	4.9293193717	 0.0728535823	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	6.2486910995	 0.2308672549	0.1800898563	 0.0061258959	6.2486910995	 0.2308672549	0.1800898563	 0.0061258959	1.0000000000	 0.0000000000	0.7349738220	 0.2383828367	-0.6558080831	 0.0698017843	0.0889528796	 0.0184347538	-1.0659034259	 0.0702306030	0.0000000000	 0.0000000000	0.0000000000	 0.0000000000	
