4000	256	30	300	4	25	24	1662	3.22063	4	1	0	10	0.1	10	0.1	1	0.01	-2	0	0	0.02	-1.69897
4000	680	30	300	4	25	24	2985	3.47494	4	1	0	7	0.142857	7	0.142857	1	0.02	-1.69897	0	0	0.03	-1.52288
4000	916	30	300	4	25	18	1847	3.26647	4	1	0	5	0.2	5	0.2	1	0.01	-2	0	0	0.02	-1.69897
4000	35	40	300	4	25	20	1371	3.13704	4	1	0	7	0.142857	7	0.142857	1	0	0	0	0	0.02	-1.69897
4000	54	40	300	4	25	22	1170	3.06819	4	1	0	8	0.125	8	0.125	1	0	0	0	0	0.02	-1.69897
4000	77	40	300	4	25	19	1735	3.2393	4	1	0	5	0.2	5	0.2	1	0.01	-2	0	0	0.02	-1.69897
4000	108	40	300	4	25	24	1739	3.2403	4	1	0	9	0.111111	9	0.111111	1	0.01	-2	0	0	0.02	-1.69897
4000	119	40	300	4	25	29	2431	3.38578	4	1	0	11	0.0909091	11	0.0909091	1	0.01	-2	0	0	0.03	-1.52288
4000	156	40	300	4	25	23	2416	3.3831	4	1	0	9	0.111111	9	0.111111	1	0.01	-2	0	0	0.02	-1.69897
4000	208	40	300	4	25	21	1536	3.18639	4	1	0	7	0.142857	7	0.142857	1	0.01	-2	0	0	0.02	-1.69897
4000	241	40	300	4	25	24	1171	3.06856	4	1	0	12	0.0833333	12	0.0833333	1	0	0	0.01	-2	0.01	-2
4000	244	40	300	4	25	20	1911	3.28126	4	1	0	6	0.166667	6	0.166667	1	0.01	-2	0	0	0.02	-1.69897
4000	282	40	300	4	25	22	1452	3.16197	4	1	0	9	0.111111	9	0.111111	1	0.01	-2	0	0	0.02	-1.69897
4000	301	40	300	4	25	23	1315	3.11893	4	1	0	8	0.125	8	0.125	1	0.01	-2	0	0	0.01	-2
4000	322	40	300	4	25	31	4469	3.65021	4	1	0	13	0.0769231	13	0.0769231	1	0.03	-1.52288	0	0	0.04	-1.39794
4000	326	40	300	4	25	30	5295	3.72387	4	1	0	11	0.0909091	11	0.0909091	1	0.08	-1.09691	0.01	-2	0.05	-1.30103
4000	330	40	300	4	25	21	1822	3.26055	4	1	0	6	0.166667	6	0.166667	1	0.01	-2	0.01	-2	0.02	-1.69897
4000	375	40	300	4	25	28	1760	3.24551	4	1	0	11	0.0909091	11	0.0909091	1	0.01	-2	0	0	0.02	-1.69897
4000	384	40	300	4	25	28	1548	3.18977	4	1	0	11	0.0909091	11	0.0909091	1	0.01	-2	0	0	0.01	-2
4000	396	40	300	4	25	30	2518	3.40106	4	1	0	17	0.0588235	17	0.0588235	1	0.04	-1.39794	0	0	0.03	-1.52288
4000	424	40	300	4	25	28	8935	3.95109	4	1	0	9	0.111111	9	0.111111	1	0.08	-1.09691	0.01	-2	0.09	-1.04576
4000	437	40	300	4	25	26	1614	3.2079	4	1	0	10	0.1	10	0.1	1	0.01	-2	0	0	0.02	-1.69897
4000	441	40	300	4	25	33	1403	3.14706	4	1	0	14	0.0714286	14	0.0714286	1	0.01	-2	0	0	0.02	-1.69897
4000	475	40	300	4	25	22	1176	3.07041	4	1	0	8	0.125	8	0.125	1	0	0	0.01	-2	0.01	-2
4000	516	40	300	4	25	17	2170	3.33646	4	1	0	6	0.166667	6	0.166667	1	0.01	-2	0	0	0.02	-1.69897
4000	522	40	300	4	25	27	2445	3.38828	4	1	0	9	0.111111	9	0.111111	1	0.02	-1.69897	0	0	0.03	-1.52288
4000	524	40	300	4	25	28	3486	3.54233	4	1	0	12	0.0833333	12	0.0833333	1	0.02	-1.69897	0	0	0.04	-1.39794
4000	533	40	300	4	25	24	1101	3.04179	4	1	0	9	0.111111	9	0.111111	1	0	0	0	0	0.02	-1.69897
4000	556	40	300	4	25	30	3560	3.55145	4	1	0	12	0.0833333	12	0.0833333	1	0.06	-1.22185	0	0	0.15	-0.823909
4000	601	40	300	4	25	24	3496	3.54357	4	1	0	11	0.0909091	11	0.0909091	1	0.03	-1.52288	0	0	0.03	-1.52288
4000	606	40	300	4	25	21	1567	3.19507	4	1	0	6	0.166667	6	0.166667	1	0	0	0.01	-2	0.02	-1.69897
4000	626	40	300	4	25	25	1013	3.00561	4	1	0	10	0.1	10	0.1	1	0	0	0	0	0.02	-1.69897
4000	633	40	300	4	25	23	3860	3.58659	4	1	0	7	0.142857	7	0.142857	1	0.03	-1.52288	0	0	0.04	-1.39794
4000	636	40	300	4	25	24	1985	3.29776	4	1	0	8	0.125	8	0.125	1	0.01	-2	0	0	0.01	-2
4000	638	40	300	4	25	23	2261	3.3543	4	1	0	6	0.166667	6	0.166667	1	0.02	-1.69897	0	0	0.03	-1.52288
4000	655	40	300	4	25	22	2240	3.35025	4	1	0	8	0.125	8	0.125	1	0.01	-2	0	0	0.02	-1.69897
4000	675	40	300	4	25	21	1486	3.17202	4	1	0	7	0.142857	7	0.142857	1	0.01	-2	0	0	0.02	-1.69897
